project_id,equipment_id,name,type,discipline,building,floor,space,status,area_type,equipment_supplier,floor,installing_contractor,location,logistics_category_1,manufacturer,model_name,model_number,phase,serial_number,tranche,vendor,systems,no_tag_date,no_tag_person,l1_red_tag_date,l1_red_tag_person,conditional_yellow_tag_date,conditional_yellow_tag_person,l2_yellow_tag_date,l2_yellow_tag_person,energized_date,energized_person,l3_green_tag_date,l3_green_tag_person,l4_blue_tag_date,l4_blue_tag_person,l5_white_tag_date,l5_white_tag_person,current_stage,current_stage_date,current_stage_person,last_synced
39282,8742493,EDCKUL21ACS01780,ACS,Mechanical,,,ITR & SER 02,ENERGIZED,IT,Promatrix DCS,,Promatrix DCS,3F - ITR 02,,Hisense,AVS,AVS-18HJFTDD,,VKA056 0002NP 0BF34J2 0070,1,Chen Guan,Block AH,2026-07-20 00:50:57,Muhammad Syamin Afiq,2026-07-20 04:54:51,Nadhirah Mazlan,,,2026-08-26 02:25:31,Nadhirah Mazlan,2026-09-07 11:44:55,Nadhirah Mazlan,,,,,,,Energized,2026-09-07 11:44:55,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
39282,8742494,EDCKUL21ACS01790,ACS,Mechanical,,,ITR & SER 02,ENERGIZED,IT,Promatrix DCS,,Promatrix DCS,3F - SER 02,,Hisense,AVS,AVS-18HJFTDD,,VKA056 0002NP 0BF34J2 0001,1,Chen Guan,Block AH,2026-07-20 00:50:57,Muhammad Syamin Afiq,2026-07-20 04:54:55,Nadhirah Mazlan,,,2026-08-26 03:41:34,Nadhirah Mazlan,2026-09-07 11:45:37,Nadhirah Mazlan,,,,,,,Energized,2026-09-07 11:45:37,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
39282,8742496,EDCKUL21ACS01810,ACS,Mechanical,,,BATTERY ROOM AD,ENERGIZED,IT,Promatrix DCS,,Promatrix DCS,3F - Battery Room AD,,Hisense,AVS,AVS-28HJFTDD,,VKA080 0002NP 05A0CJ2 0030,1,Chen Guan,Block AH,2026-07-20 00:50:57,Muhammad Syamin Afiq,2026-07-20 04:56:45,Nadhirah Mazlan,,,2026-08-26 03:52:17,Nadhirah Mazlan,2026-09-07 11:46:34,Nadhirah Mazlan,,,,,,,Energized,2026-09-07 11:46:34,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
39282,8742497,EDCKUL21ACS01820,ACS,Mechanical,,,BATTERY ROOM AE,ENERGIZED,IT,Promatrix DCS,,Promatrix DCS,3F - Battery Room AE,,Hisense,AVS,AVS-28HJFTDD,,VKA080 0002NP 05A0CJ2 0026,1,Chen Guan,Block AH,2026-07-20 00:50:57,Muhammad Syamin Afiq,2026-07-20 04:56:50,Nadhirah Mazlan,,,2026-08-26 03:53:43,Nadhirah Mazlan,2026-09-07 11:46:37,Nadhirah Mazlan,,,,,,,Energized,2026-09-07 11:46:37,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
39282,8742498,EDCKUL21ACS01830,ACS,Mechanical,,,BATTERY ROOM AF,ENERGIZED,IT,Promatrix DCS,,Promatrix DCS,3F - Battery Room AF,,Hisense,AVS,AVS-28HJFTDD,,VKA080 0002NP 05A0CJ2 0025,1,Chen Guan,Block AH,2026-07-20 00:50:57,Muhammad Syamin Afiq,2026-07-20 04:56:54,Nadhirah Mazlan,,,2026-08-26 04:51:40,Nadhirah Mazlan,2026-09-07 11:46:40,Nadhirah Mazlan,,,,,,,Energized,2026-09-07 11:46:40,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
39282,8742499,EDCKUL21ACS01840,ACS,Mechanical,,,BATTERY ROOM AZ,ENERGIZED,IT,Promatrix DCS,,Promatrix DCS,3F - Battery Room AZ,,Hisense,AVS,AVS-28HJFTDD,,VKA080 0002NP 05A0CJ2 0024,1,Chen Guan,Block AH,2026-07-20 00:50:57,Muhammad Syamin Afiq,2026-07-20 04:56:58,Nadhirah Mazlan,,,2026-08-26 04:52:52,Nadhirah Mazlan,2026-09-07 11:46:43,Nadhirah Mazlan,,,,,,,Energized,2026-09-07 11:46:43,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
39282,8742500,EDCKUL21ACS01850,ACS,Mechanical,,,MMR 02,ENERGIZED,IT,Promatrix DCS,,Promatrix DCS,3F - MMR 01,,Hisense,AVS,AVS-24HJFTDD,,VKA071 0002NP 0BF35J2 0017,1,Chen Guan,Block AH,2026-07-20 00:50:57,Muhammad Syamin Afiq,2026-07-20 04:57:01,Nadhirah Mazlan,,,2026-08-26 05:53:23,Nadhirah Mazlan,2026-09-07 11:46:45,Nadhirah Mazlan,,,,,,,Energized,2026-09-07 11:46:45,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
39282,8742501,EDCKUL21ACS01860,ACS,Mechanical,,,ITR & SER 01,ENERGIZED,IT,Promatrix DCS,,Promatrix DCS,3F - SER 01,,Hisense,AVS,AVS-28HJFTDD,,VKA080 0002NP 04K0YJ2 0029,1,Chen Guan,Block AH,2026-07-20 00:50:57,Muhammad Syamin Afiq,2026-07-20 04:57:04,Nadhirah Mazlan,,,2026-08-26 05:56:55,Nadhirah Mazlan,2026-09-07 11:46:48,Nadhirah Mazlan,,,,,,,Energized,2026-09-07 11:46:48,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
39282,8742502,EDCKUL21ACS01870,ACS,Mechanical,,,ITR & SER 02,ENERGIZED,IT,Promatrix DCS,,Promatrix DCS,3F - ITR 02,,Hisense,AVS,AVS-28HJFTDD,,VKA080 0002NP 04L0BJ2 0051,1,Chen Guan,Block AH,2026-07-20 00:50:57,Muhammad Syamin Afiq,2026-07-20 04:57:07,Nadhirah Mazlan,,,2026-08-26 06:04:54,Nadhirah Mazlan,2026-09-07 11:46:50,Nadhirah Mazlan,,,,,,,Energized,2026-09-07 11:46:50,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
39282,8742504,EDCKUL21ACS01910,ACS,Mechanical,,,ECX CORRIDOR,NO TAG,IT,Promatrix DCS,,Promatrix DCS,,,,,,,,1,Chen Guan,Block AH,2025-01-27 10:42:37,Aaron Asir,,,,,,,,,,,,,,,No Tag,2025-01-27 10:42:37,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742505,EDCKUL21ACS01920,ACS,Mechanical,,,ECX CORRIDOR,NO TAG,IT,Promatrix DCS,,Promatrix DCS,,,,,,,,1,Chen Guan,Block AH,2025-01-27 10:42:37,Aaron Asir,,,,,,,,,,,,,,,No Tag,2025-01-27 10:42:37,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742506,EDCKUL21ACS01930,ACS,Mechanical,,,ECX CORRIDOR,NO TAG,IT,Promatrix DCS,,Promatrix DCS,,,,,,,,1,Chen Guan,Block AH,2025-01-27 10:42:37,Aaron Asir,,,,,,,,,,,,,,,No Tag,2025-01-27 10:42:37,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742507,EDCKUL21ACS01940,ACS,Mechanical,,,ECX STORAGE,NO TAG,IT,Promatrix DCS,,Promatrix DCS,,,,,,,,1,Chen Guan,Block AH,2025-01-27 10:42:37,Aaron Asir,,,,,,,,,,,,,,,No Tag,2025-01-27 10:42:37,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,11605215,EDCKUL21ACS01950,ACS,Mechanical,,,ECX STORAGE,NO TAG,IT,Promatrix DCS,,Promatrix DCS,,,,,,,,1,Chen Guan,Block AH,2026-03-10 08:31:15,Aaron Asir,,,,,,,,,,,,,,,No Tag,2026-03-10 08:31:15,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742514,EDCKUL21ACS02010,ACS,Mechanical,,,EU CORRIDOR,NO TAG,IT,Promatrix DCS,,Promatrix DCS,,,,,,,,1,Chen Guan,Block AH,2025-01-27 10:42:37,Aaron Asir,,,,,,,,,,,,,,,No Tag,2025-01-27 10:42:37,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742515,EDCKUL21ACS02020,ACS,Mechanical,,,EU CORRIDOR,NO TAG,IT,Promatrix DCS,,Promatrix DCS,,,,,,,,1,Chen Guan,Block AH,2025-01-27 10:42:37,Aaron Asir,,,,,,,,,,,,,,,No Tag,2025-01-27 10:42:37,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742516,EDCKUL21ACS02030,ACS,Mechanical,,,EU STORAGE,NO TAG,IT,Promatrix DCS,,Promatrix DCS,,,,,,,,1,Chen Guan,Block AH,2025-01-27 10:42:37,Aaron Asir,,,,,,,,,,,,,,,No Tag,2025-01-27 10:42:37,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742517,EDCKUL21ACS02040,ACS,Mechanical,,,EU STORAGE,NO TAG,IT,Promatrix DCS,,Promatrix DCS,,,,,,,,1,Chen Guan,Block AH,2025-01-27 10:42:37,Aaron Asir,,,,,,,,,,,,,,,No Tag,2025-01-27 10:42:37,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742518,EDCKUL21ACS02050,ACS,Mechanical,,,EU STORAGE,NO TAG,IT,Promatrix DCS,,Promatrix DCS,,,,,,,,1,Chen Guan,Block AH,2025-01-27 10:42:37,Aaron Asir,,,,,,,,,,,,,,,No Tag,2025-01-27 10:42:37,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742519,EDCKUL21ACS02060,ACS,Mechanical,,,FREIGHT LIFT LOBBY,NO TAG,IT,Promatrix DCS,,Promatrix DCS,,,,,,,,1,Chen Guan,Block AH,2025-01-27 10:42:37,Aaron Asir,,,,,,,,,,,,,,,No Tag,2025-01-27 10:42:37,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742520,EDCKUL21ACS02070,ACS,Mechanical,,,OFFICE CORRIDOR,NO TAG,IT,Promatrix DCS,,Promatrix DCS,,,,,,,,1,Chen Guan,Block AH,2025-01-27 10:42:37,Aaron Asir,,,,,,,,,,,,,,,No Tag,2025-01-27 10:42:37,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742521,EDCKUL21ACS02080,ACS,Mechanical,,,OFFICE CORRIDOR,NO TAG,IT,Promatrix DCS,,Promatrix DCS,,,,,,,,1,Chen Guan,Block AH,2025-01-27 10:42:37,Aaron Asir,,,,,,,,,,,,,,,No Tag,2025-01-27 10:42:37,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742523,EDCKUL21ACS02110,ACS,Mechanical,,,ECX OFFICE,NO TAG,IT,Promatrix DCS,,Promatrix DCS,3F - EU Open Office,,Hisense,Multi-Split 4-Way Cassette Type Unit,AVBC-19HJFKA,,QCKANN3Z9004,1,Chen Guan,Block AH,2025-01-27 10:42:37,Aaron Asir,,,,,,,,,,,,,,,No Tag,2025-01-27 10:42:37,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742524,EDCKUL21ACS02120,ACS,Mechanical,,,ECX OFFICE,NO TAG,IT,Promatrix DCS,,Promatrix DCS,,,Hisense,Multi-Split 4-Way Cassette Type Unit,AVBC-38HJFKA,,,1,Chen Guan,Block AH,2025-01-27 10:42:37,Aaron Asir,,,,,,,,,,,,,,,No Tag,2025-01-27 10:42:37,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742525,EDCKUL21ACS02130,ACS,Mechanical,,,ECX OFFICE,NO TAG,IT,Promatrix DCS,,Promatrix DCS,,,,,,,,1,Chen Guan,Block AH,2025-01-27 10:42:37,Aaron Asir,,,,,,,,,,,,,,,No Tag,2025-01-27 10:42:37,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742526,EDCKUL21ACS02140,ACS,Mechanical,,,ECX OFFICE,NO TAG,IT,Promatrix DCS,,Promatrix DCS,3F - EU Open Office,,Hisense,Multi-Split 4-Way Cassette Type Unit,AVBC-38HJFKA,,QCKATN2Z902Q,1,Chen Guan,Block AH,2025-01-27 10:42:37,Aaron Asir,,,,,,,,,,,,,,,No Tag,2025-01-27 10:42:37,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742527,EDCKUL21ACS02150,ACS,Mechanical,,,ECX OFFICE,NO TAG,IT,Promatrix DCS,,Promatrix DCS,3F - Wellness Room,,Hisense,Multi-Split 4-Way Cassette Type Unit,AVBC-19HJFKA,,QCKANN3Z9003,1,Chen Guan,Block AH,2025-01-27 10:42:37,Aaron Asir,,,,,,,,,,,,,,,No Tag,2025-01-27 10:42:37,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,13450407,EDCKUL21ACS02160,ACS,Mechanical,,,SMALL MEETING ROOM,NO TAG,IT,Promatrix DCS,,Promatrix DCS,,,,,,,,1,Chen Guan,Block AH,2026-07-15 03:13:41,Nadhirah Mazlan,,,,,,,,,,,,,,,No Tag,2026-07-15 03:13:41,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
39282,13450408,EDCKUL21ACS02170,ACS,Mechanical,,,HUDDLE ROOM 5,NO TAG,IT,Promatrix DCS,,Promatrix DCS,3F - Huddle Room 5,,Hisense,Multi-Split 4-Way Cassette Type Unit,AVBC-48HJFKA,,QCKAUN3Z900J,1,Chen Guan,Block AH,2026-07-15 03:14:35,Nadhirah Mazlan,,,,,,,,,,,,,,,No Tag,2026-07-15 03:14:35,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
39282,8742508,EDCKUL21ACS02210,ACS,Mechanical,,,OCI MMR 01,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,2F - OCI MMR 1,,Hisense,VRF Indoor Unit Ceiling,AVV-48URSCC,,QK270N60A00A,1,Chen Guan,Block AH,2025-01-27 10:42:37,Aaron Asir,2026-08-06 00:48:08,Nadhirah Mazlan,,,,,,,,,,,,,L1 Red Tag,2026-08-06 00:48:08,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
39282,8742509,EDCKUL21ACS02220,ACS,Mechanical,,,OCI MMR 01,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,2F - OCI MMR 1,,Hisense,VRF Indoor Unit Ceiling,AVV-48URSCC,,QK270N60A002,1,Chen Guan,Block AH,2025-01-27 10:42:37,Aaron Asir,2026-08-06 00:50:11,Nadhirah Mazlan,,,,,,,,,,,,,L1 Red Tag,2026-08-06 00:50:11,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
39282,8742510,EDCKUL21ACS02230,ACS,Mechanical,,,OCI MMR 01,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,2F - OCI MMR 1,,Hisense,VRF Indoor Unit Ceiling,AVV-48URSCC,,QK270N60A001,1,Chen Guan,Block AH,2025-01-27 10:42:37,Aaron Asir,2026-08-06 00:51:26,Nadhirah Mazlan,,,,,,,,,,,,,L1 Red Tag,2026-08-06 00:51:26,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
39282,8742511,EDCKUL21ACS02240,ACS,Mechanical,,,OCI MMR 01,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,2F - OCI MMR 1,,Hisense,VRF Indoor Unit Ceiling,AVV-48URSCC,,QK270N60A00C,1,Chen Guan,Block AH,2025-01-27 10:42:37,Aaron Asir,2026-08-06 00:52:42,Nadhirah Mazlan,,,,,,,,,,,,,L1 Red Tag,2026-08-06 00:52:42,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
39282,11605216,EDCKUL21ACS02310,ACS,Mechanical,,,OCI MMR 01,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,2F - OCI MMR 1,,Hisense,VRF Indoor Unit Ceiling,AVV-48URSCC,,QK270N60A00G,1,Chen Guan,Block AH,2026-03-10 08:31:15,Aaron Asir,2026-08-06 00:53:56,Nadhirah Mazlan,,,,,,,,,,,,,L1 Red Tag,2026-08-06 00:53:56,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
39282,11605217,EDCKUL21ACS02320,ACS,Mechanical,,,OCI MMR 01,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,2F - OCI MMR 1,,Hisense,VRF Indoor Unit Ceiling,AVV-48URSCC,,QK270N60A00D,1,Chen Guan,Block AH,2026-03-10 08:31:15,Aaron Asir,2026-08-06 00:54:58,Nadhirah Mazlan,,,,,,,,,,,,,L1 Red Tag,2026-08-06 00:54:58,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
39282,11605218,EDCKUL21ACS02330,ACS,Mechanical,,,OCI MMR 01,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,2F - OCI MMR 1,,Hisense,VRF Indoor Unit Ceiling,AVV-48URSCC,,QK270N60A00K,1,Chen Guan,Block AH,2026-03-10 08:31:15,Aaron Asir,2026-08-06 00:55:50,Nadhirah Mazlan,,,,,,,,,,,,,L1 Red Tag,2026-08-06 00:55:50,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
39282,11605219,EDCKUL21ACS02340,ACS,Mechanical,,,OCI MMR 01,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,2F - OCI MMR 1,,Hisense,VRF Indoor Unit Ceiling,AVV-48URSCC,,QK270N60A003,1,Chen Guan,Block AH,2026-03-10 08:31:15,Aaron Asir,2026-08-06 00:56:54,Nadhirah Mazlan,,,,,,,,,,,,,L1 Red Tag,2026-08-06 00:56:54,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
39282,11605220,EDCKUL21ACS02410,ACS,Mechanical,,,OCI MMR 02,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,2F - OCI MMR 2,,Hisense,VRF Indoor Unit Ceiling,AVV-48URSCC,,QK270N60A00H,1,Chen Guan,Block AH,2026-03-10 08:31:15,Aaron Asir,2026-08-06 00:58:20,Nadhirah Mazlan,,,,,,,,,,,,,L1 Red Tag,2026-08-06 00:58:20,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
39282,11605221,EDCKUL21ACS02420,ACS,Mechanical,,,OCI MMR 02,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,2F - OCI MMR 2,,Hisense,VRF Indoor Unit Ceiling,AVV-48URSCC,,QK270N60A00L,1,Chen Guan,Block AH,2026-03-10 08:31:15,Aaron Asir,2026-08-06 01:00:01,Nadhirah Mazlan,,,,,,,,,,,,,L1 Red Tag,2026-08-06 01:00:01,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
39282,11605222,EDCKUL21ACS02430,ACS,Mechanical,,,OCI MMR 02,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,2F - OCI MMR 2,,Hisense,VRF Indoor Unit Ceiling,AVV-48URSCC,,QK270N60A00J,1,Chen Guan,Block AH,2026-03-10 08:31:15,Aaron Asir,2026-08-06 01:26:56,Nadhirah Mazlan,,,,,,,,,,,,,L1 Red Tag,2026-08-06 01:26:56,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
39282,11605223,EDCKUL21ACS02440,ACS,Mechanical,,,OCI MMR 02,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,2F - OCI MMR 2,,Hisense,VRF Indoor Unit Ceiling,AVV-48URSCC,,QK270N60A004,1,Chen Guan,Block AH,2026-03-10 08:31:15,Aaron Asir,2026-08-06 01:28:28,Nadhirah Mazlan,,,,,,,,,,,,,L1 Red Tag,2026-08-06 01:28:28,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
39282,11605224,EDCKUL21ACS02510,ACS,Mechanical,,,OCI MMR 02,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,2F - OCI MMR 2,,Hisense,VRF Indoor Unit Ceiling,AVV-48URSCC,,QK270N60A00E,1,Chen Guan,Block AH,2026-03-10 08:31:15,Aaron Asir,2026-08-06 01:29:38,Nadhirah Mazlan,,,,,,,,,,,,,L1 Red Tag,2026-08-06 01:29:38,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
39282,11605225,EDCKUL21ACS02520,ACS,Mechanical,,,OCI MMR 02,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,2F - OCI MMR 2,,Hisense,VRF Indoor Unit Ceiling,AVV-48URSCC,,QK270N60A005,1,Chen Guan,Block AH,2026-03-10 08:31:15,Aaron Asir,2026-08-06 01:30:51,Nadhirah Mazlan,,,,,,,,,,,,,L1 Red Tag,2026-08-06 01:30:51,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
39282,11605226,EDCKUL21ACS02530,ACS,Mechanical,,,OCI MMR 02,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,2F - OCI MMR 2,,Hisense,VRF Indoor Unit Ceiling,AVV-48URSCC,,QK270N60A00F,1,Chen Guan,Block AH,2026-03-10 08:31:15,Aaron Asir,2026-08-06 01:32:19,Nadhirah Mazlan,,,,,,,,,,,,,L1 Red Tag,2026-08-06 01:32:19,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
39282,11605227,EDCKUL21ACS02540,ACS,Mechanical,,,OCI MMR 02,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,2F - OCI MMR 2,,Hisense,VRF Indoor Unit Ceiling,AVV-48URSCC,,QK270N60A00B,1,Chen Guan,Block AH,2026-03-10 08:31:15,Aaron Asir,2026-08-06 01:33:32,Nadhirah Mazlan,,,,,,,,,,,,,L1 Red Tag,2026-08-06 01:33:32,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
39282,11605228,EDCKUL21ACS02610,ACS,Mechanical,,,ECX CORRIDOR,NO TAG,IT,Promatrix DCS,,Promatrix DCS,,,,,,,,1,Chen Guan,Block AH,2026-03-10 08:31:15,Aaron Asir,,,,,,,,,,,,,,,No Tag,2026-03-10 08:31:15,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,11605229,EDCKUL21ACS02620,ACS,Mechanical,,,EU STORAGE,NO TAG,IT,Promatrix DCS,,Promatrix DCS,,,,,,,,1,Chen Guan,Block AH,2026-03-10 08:31:15,Aaron Asir,,,,,,,,,,,,,,,No Tag,2026-03-10 08:31:15,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,11605230,EDCKUL21ACS02630,ACS,Mechanical,,,EU OPEN OFFICE,NO TAG,IT,Promatrix DCS,,Promatrix DCS,,,,,,,,1,Chen Guan,Block AH,2026-03-10 08:31:15,Aaron Asir,,,,,,,,,,,,,,,No Tag,2026-03-10 08:31:15,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,11605231,EDCKUL21ACS02640,ACS,Mechanical,EDCKUL21,RF-T1,SERVICE LOBBY (LOWER ROOF),NO TAG,IT,Promatrix DCS,RF-T1,Promatrix DCS,,,,,,,,1,Chen Guan,Block AH,2026-03-10 08:31:15,Aaron Asir,,,,,,,,,,,,,,,No Tag,2026-03-10 08:31:15,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8741712,EDCKUL21AHU00100,AHU,Mechanical,EDCKUL21,RF-T1,ROOF,L1 RED TAG,IT,Promatrix DCS,RF-T1,Promatrix DCS,RF - Quadrant 2,,Smartech International Sdn Bhd,S4AP,253TQ,,AC0625001,1,Chen Guan,Block AH,2025-01-27 10:42:29,Aaron Asir,2025-12-24 00:52:53,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2025-12-24 00:52:53,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8741713,EDCKUL21AHU00200,AHU,Mechanical,EDCKUL21,RF-T1,ROOF,L1 RED TAG,IT,Promatrix DCS,RF-T1,Promatrix DCS,RF - Quadrant 1,,Smartech International Sdn Bhd,S4AP,110Q,,AC0625002,1,Chen Guan,Block AH,2025-01-27 10:42:29,Aaron Asir,2025-12-24 00:52:53,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2025-12-24 00:52:53,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8741714,EDCKUL21AHU00300,AHU,Mechanical,EDCKUL21,RF-T1,ROOF,L1 RED TAG,IT,Promatrix DCS,RF-T1,Promatrix DCS,RF - Quadrant 1,,Smartech International Sdn Bhd,S4AP,110Q,,AC0625003,1,Chen Guan,Block AH,2025-01-27 10:42:29,Aaron Asir,2025-12-24 00:52:53,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2025-12-24 00:52:53,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8741715,EDCKUL21AHU00400,AHU,Mechanical,EDCKUL21,RF-T1,ROOF,L1 RED TAG,IT,Promatrix DCS,RF-T1,Promatrix DCS,RF - Quadrant 1,,Smartech International Sdn Bhd,S4AP,110Q,,AC0625004,1,Chen Guan,Block AH,2025-01-27 10:42:29,Aaron Asir,2025-12-24 00:52:53,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2025-12-24 00:52:53,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8741716,EDCKUL21AHU00500,AHU,Mechanical,EDCKUL21,RF-T1,ROOF,L1 RED TAG,IT,Promatrix DCS,RF-T1,Promatrix DCS,RF - Quadrant 2,,Smartech International Sdn Bhd,S4AP,110Q,,AC0625005,1,Chen Guan,Block AH,2025-01-27 10:42:29,Aaron Asir,2025-12-24 00:52:53,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2025-12-24 00:52:53,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8741717,EDCKUL21AHU00600,AHU,Mechanical,EDCKUL21,RF-T1,ROOF,L1 RED TAG,IT,Promatrix DCS,RF-T1,Promatrix DCS,RF - Quadrant 2,,Smartech International Sdn Bhd,S4AP,110Q,,AC0625006,1,Chen Guan,Block AH,2025-01-27 10:42:29,Aaron Asir,2025-12-24 00:52:53,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2025-12-24 00:52:53,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8741718,EDCKUL21AHU00700,AHU,Mechanical,EDCKUL21,RF-T1,ROOF,L1 RED TAG,IT,Promatrix DCS,RF-T1,Promatrix DCS,RF - Quadrant 2,,Smartech International Sdn Bhd,S4AP,110Q,,AC0625007,1,Chen Guan,Block AH,2025-01-27 10:42:29,Aaron Asir,2025-12-24 00:52:53,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2025-12-24 00:52:53,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,11604971,EDCKUL21AISA010A,AIS,Mechanical,EDCKUL21,3F,MECH A1,NO TAG,IT,Promatrix DCS,3F,Promatrix DCS,,,,,,,,1,Chen Guan,Block AH,2026-03-10 02:32:15,Aaron Asir,,,,,,,,,,,,,,,No Tag,2026-03-10 02:32:15,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,11604972,EDCKUL21AISA020A,AIS,Mechanical,EDCKUL21,3F,MECH A2,NO TAG,IT,Promatrix DCS,3F,Promatrix DCS,,,,,,,,1,Chen Guan,Block AH,2026-03-10 02:32:15,Aaron Asir,,,,,,,,,,,,,,,No Tag,2026-03-10 02:32:15,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8741719,EDCKUL21AISA0100,AIS,Mechanical,EDCKUL21,RF-T1,ROOF,L1 RED TAG,IT,Promatrix DCS,RF-T1,Promatrix DCS,RF - Degasser Room,,Reflex Winkelmann GmbH,Servitec,3HM05P07M5HVBEZ E2,,02763,1,Chen Guan,Block AH,2025-01-27 10:42:29,Aaron Asir,2026-03-06 03:38:18,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2026-03-06 03:38:18,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,11604961,EDCKUL21AISA0107,AIS,Mechanical,EDCKUL21,2F,MECH 71,NO TAG,IT,Promatrix DCS,2F,Promatrix DCS,,,,,,,,1,Chen Guan,Block AH,2026-03-10 02:32:15,Aaron Asir,,,,,,,,,,,,,,,No Tag,2026-03-10 02:32:15,Aaron Asir,2026-09-12T20:09:40.124047+00:00
